"code_system","code","display"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8272/3","Pituitary carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8280/0","Acidophil adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8280/3","Acidophil carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8281/0","Mixed acidophil-basophil adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8281/3","Mixed acidophil-basophil carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8290/0","Oxyphilic adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8290/3","Oxyphilic adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8300/0","Basophil adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8300/3","Basophil carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8310/0","Clear cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8310/3","Clear cell adenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8311/1","Hypernephroid tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8312/3","Renal cell carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8313/0","Clear cell adenofibroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8313/1","Clear cell adenofibroma of borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8313/3","Clear cell adenocarcinofibroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8314/3","Lipid-rich carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8315/3","Glycogen-rich carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8316/3","Cyst-associated renal cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8317/3","Renal cell carcinoma, chromophobe type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8318/3","Renal cell carcinoma, sarcomatoid"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8319/3","Collecting duct carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8320/3","Granular cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8321/0","Chief cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8322/0","Water-clear cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8322/3","Water-clear cell adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8323/0","Mixed cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8323/3","Mixed cell adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8324/0","Lipoadenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8325/0","Metanephric adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8330/0","Follicular adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8330/1","Atypical follicular adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8330/3","Follicular adenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8331/3","Follicular adenocarcinoma, well differentiated"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8332/3","Follicular adenocarcinoma, trabecular"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8333/0","Microfollicular adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8333/3","Fetal adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8334/0","Macrofollicular adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8335/3","Follicular carcinoma, minimally invasive"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8336/0","Hyalinizing trabecular adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8337/3","Insular carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8340/3","Papillary carcinoma, follicular variant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8341/3","Papillary microcarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8342/3","Papillary carcinoma, oxyphilic cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8343/3","Papillary carcinoma, encapsulated"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8344/3","Papillary carcinoma, columnar cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8345/3","Medullary carcinoma with amyloid stroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8346/3","Mixed medullary-follicular carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8347/3","Mixed medullary-papillary carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8350/3","Nonencapsulated sclerosing carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8360/1","Multiple endocrine adenomas"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8361/0","Juxtaglomerular tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8370/0","Adrenal cortical adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8370/3","Adrenal cortical carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8371/0","Adrenal cortical adenoma, compact cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8372/0","Adrenal cortical adenoma, pigmented"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8373/0","Adrenal cortical adenoma, clear cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8374/0","Adrenal cortical adenoma, glomerulosa cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8375/0","Adrenal cortical adenoma, mixed cell"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8380/0","Endometrioid adenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8380/1","Endometrioid adenoma, borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8380/3","Endometrioid adenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8381/0","Endometrioid adenofibroma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8381/1","Endometrioid adenofibroma, borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8381/3","Endometrioid adenofibroma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8382/3","Endometrioid adenocarcinoma, secretory variant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8383/3","Endometrioid adenocarcinoma, ciliated cell variant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8384/3","Adenocarcinoma, endocervical type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8390/0","Skin appendage adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8390/3","Skin appendage carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8391/0","Follicular fibroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8392/0","Syringofibroadenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8400/0","Sweat gland adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8400/1","Sweat gland tumor, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8400/3","Sweat gland adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8401/0","Apocrine adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8401/3","Apocrine adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8402/0","Nodular hidradenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8402/3","Nodular hidradenoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8403/0","Eccrine spiradenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8403/3","Malignant eccrine spiradenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8404/0","Hidrocystoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8405/0","Papillary hidradenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8406/0","Papillary syringadenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8407/0","Syringoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8407/3","Sclerosing sweat duct carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8408/0","Eccrine papillary adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8408/1","Aggressive digital papillary adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8408/3","Eccrine papillary adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8409/0","Eccrine poroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8409/3","Eccrine poroma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8410/0","Sebaceous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8410/3","Sebaceous adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8413/3","Eccrine adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8420/0","Ceruminous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8420/3","Ceruminous adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8430/1","Mucoepidermoid tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8430/3","Mucoepidermoid carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8440/0","Cystadenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8440/3","Cystadenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8441/0","Serous cystadenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8441/3","Serous cystadenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8442/1","Serous cystadenoma, borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8443/0","Clear cell cystadenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8444/1","Clear cell cystic tumor of borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8450/0","Papillary cystadenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8450/3","Papillary cystadenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8451/1","Papillary cystadenoma, borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8452/1","Solid pseudopapillary tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8452/3","Solid pseudopapillary carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8453/0","Intraductal papillary-mucinous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8453/1","Intraductal papillary-mucinous tumor with moderate dysplasia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8453/2","Intraductal papillary-mucinous carcinoma, non-invasive"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8453/3","Intraductal papillary-mucinous carcinoma, invasive"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8454/0","Cystic tumor of atrio-ventricular node"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8460/0","Papillary serous cystadenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8460/3","Papillary serous cystadenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8461/0","Serous surface papilloma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8461/3","Serous surface papillary carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8462/1","Serous papillary cystic tumor of borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8463/1","Serous surface papillary tumor of borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8470/0","Mucinous cystadenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8470/1","Mucinous cystic tumor with moderate dysplasia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8470/2","Mucinous cystadenocarcinoma, non-invasive"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8470/3","Mucinous cystadenocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8471/0","Papillary mucinous cystadenoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8471/3","Papillary mucinous cystadenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8472/1","Mucinous cystic tumor of borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8473/1","Papillary mucinous cystadenoma, borderline malignancy"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8480/0","Mucinous adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8480/3","Mucinous adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8480/6","Pseudomyxoma peritonei"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8481/3","Mucin-producing adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8482/3","Mucinous adenocarcinoma, endocervical type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8490/3","Signet ring cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8490/6","Metastatic signet ring cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8500/2","Intraductal carcinoma, noninfiltrating, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8500/3","Infiltrating duct carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8501/2","Comedocarcinoma, noninfiltrating"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8501/3","Comedocarcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8502/3","Secretory carcinoma of breast"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8503/0","Intraductal papilloma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8503/2","Noninfiltrating intraductal papillary adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8503/3","Intraductal papillary adenocarcinoma with invasion"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8504/0","Intracystic papillary adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8504/2","Noninfiltrating intracystic carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8504/3","Intracystic carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8505/0","Intraductal papillomatosis, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8506/0","Adenoma of nipple"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8507/2","Intraductal micropapillary carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8508/3","Cystic hypersecretory carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8510/3","Medullary carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8512/3","Medullary carcinoma with lymphoid stroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8513/3","Atypical medullary carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8514/3","Duct carcinoma, desmoplastic type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8520/2","Lobular carcinoma in situ, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8520/3","Lobular carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8851/0","Fibrolipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8851/3","Liposarcoma, well differentiated"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8852/0","Fibromyxolipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8852/3","Myxoid liposarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8853/3","Round cell liposarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8854/0","Pleomorphic lipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8854/3","Pleomorphic liposarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8855/3","Mixed liposarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8856/0","Intramuscular lipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8857/0","Spindle cell lipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8857/3","Fibroblastic liposarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8858/3","Dedifferentiated liposarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8860/0","Angiomyolipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8861/0","Angiolipoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8862/0","Chondroid lipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8870/0","Myelolipoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8880/0","Hibernoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8881/0","Lipoblastomatosis"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8890/0","Leiomyoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8890/1","Leiomyomatosis, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8890/3","Leiomyosarcoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8891/0","Epithelioid leiomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8891/3","Epithelioid leiomyosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8892/0","Cellular leiomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8893/0","Bizarre leiomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8894/0","Angiomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8894/3","Angiomyosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8895/0","Myoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8895/3","Myosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8896/3","Myxoid leiomyosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8897/1","Smooth muscle tumor of uncertain malignant potential"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8898/1","Metastasizing leiomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8900/0","Rhabdomyoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8900/3","Rhabdomyosarcoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8901/3","Pleomorphic rhabdomyosarcoma, adult type"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8902/3","Mixed type rhabdomyosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8903/0","Fetal rhabdomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8904/0","Adult rhabdomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8905/0","Genital rhabdomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8910/3","Embryonal rhabdomyosarcoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8912/3","Spindle cell rhabdomyosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8920/3","Alveolar rhabdomyosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8921/3","Rhabdomyosarcoma with ganglionic differentiation"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8930/0","Endometrial stromal nodule"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8930/3","Endometrial stromal sarcoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8931/3","Endometrial stromal sarcoma, low grade"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8932/0","Adenomyoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8933/3","Adenosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8934/3","Carcinofibroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8935/0","Stromal tumor, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8935/1","Stromal tumor, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8935/3","Stromal sarcoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9300/0","Adenomatoid odontogenic tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9301/0","Calcifying odontogenic cyst"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9302/0","Odontogenic ghost cell tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9310/0","Ameloblastoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9310/3","Ameloblastoma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9311/0","Odontoameloblastoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9312/0","Squamous odontogenic tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9320/0","Odontogenic myxoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9321/0","Central odontogenic fibroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9322/0","Peripheral odontogenic fibroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9330/0","Ameloblastic fibroma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9330/3","Ameloblastic fibrosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9340/0","Calcifying epithelial odontogenic tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9341/1","Clear cell odontogenic tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9342/3","Odontogenic carcinosarcoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9350/1","Craniopharyngioma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9351/1","Craniopharyngioma, adamantinomatous"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9352/1","Craniopharyngioma, papillary"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9360/1","Pinealoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9361/1","Pineocytoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9362/3","Pineoblastoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9363/0","Melanotic neuroectodermal tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9364/3","Peripheral neuroectodermal tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9365/3","Askin tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9370/3","Chordoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9371/3","Chondroid chordoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9372/3","Dedifferentiated chordoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9373/0","Parachordoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9380/3","Glioma, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9381/3","Gliomatosis cerebri"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9382/3","Mixed glioma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9383/1","Subependymoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9384/1","Subependymal giant cell astrocytoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9390/0","Choroid plexus papilloma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9390/1","Atypical choroid plexus papilloma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9390/3","Choroid plexus carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","9391/3","Ependymoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8521/3","Infiltrating ductular carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8522/2","Intraductal carcinoma and lobular carcinoma in situ"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8522/3","Infiltrating duct and lobular carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8523/3","Infiltrating duct mixed with other types of carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8524/3","Infiltrating lobular mixed with other types of carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8525/3","Polymorphous low grade adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8530/3","Inflammatory carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8540/3","Paget disease, mammary"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8541/3","Paget disease and infiltrating duct carcinoma of breast"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8542/3","Paget disease, extramammary"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8543/3","Paget disease and intraductal carcinoma of breast"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8550/0","Acinar cell adenoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8550/1","Acinar cell tumor"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8550/3","Acinar cell carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8551/3","Acinar cell cystadenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8560/0","Mixed squamous cell and glandular papilloma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8560/3","Adenosquamous carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8561/0","Adenolymphoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8562/3","Epithelial-myoepithelial carcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8570/3","Adenocarcinoma with squamous metaplasia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8571/3","Adenocarcinoma with cartilaginous and osseous metaplasia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8572/3","Adenocarcinoma with spindle cell metaplasia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8573/3","Adenocarcinoma with apocrine metaplasia"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8574/3","Adenocarcinoma with neuroendocrine differentiation"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8575/3","Metaplastic carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8576/3","Hepatoid adenocarcinoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8580/0","Thymoma, benign"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8580/1","Thymoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8580/3","Thymoma, malignant, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8581/1","Thymoma, type A, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8581/3","Thymoma, type A, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8582/1","Thymoma, type AB, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8582/3","Thymoma, type AB, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8583/1","Thymoma, type B1, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8583/3","Thymoma, type B1, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8584/1","Thymoma, type B2, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8584/3","Thymoma, type B2, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8585/1","Thymoma, type B3, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8585/3","Thymoma, type B3, malignant"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8586/3","Thymic carcinoma, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8587/0","Ectopic hamartomatous thymoma"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8588/3","Spindle epithelial tumor with thymus-like element"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8589/3","Carcinoma showing thymus-like element"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8590/1","Sex cord-gonadal stromal tumor, NOS"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8591/1","Sex cord-gonadal stromal tumor, incompletely differentiated"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8592/1","Sex cord-gonadal stromal tumor, mixed forms"
"http://terminology.hl7.org/CodeSystem/icd-o-3","8593/1","Stromal tumor with minor sex cord elements"
